resposta,char1,char2,MSE,ISS,MSE_centro,ISS_centro,MSE_canny,ISS_canny,MSE_canny_centro,ISS_canny_centro,MSE_skeleton,ISS_skeleton,MSE_skeleton_centro,ISS_skeleton_centro
1,letras/caracter149.png,letras/caracter151.png,35893.8,0.611875072482,35113.5,0.563370675202,0.194285714286,0.410075542369,,0.200952380952,0.331404844076,0.124571428571,0.48778229821,,0.117142857143,0.486664541864
1,letras/caracter149.png,letras/caracter142.png,42693.5571429,0.434833341748,62238.2142857,0.274707370126,0.211428571429,0.253442862574,,0.281904761905,0.0588965025974,0.113714285714,0.360194622784,,0.155238095238,0.197575184522
1,letras/caracter149.png,letras/caracter146.png,48935.9571429,0.412998558158,64467.6428571,0.222032582484,0.246285714286,0.25807212661,,0.298095238095,0.0609774497879,0.149714285714,0.295454120365,,0.184761904762,0.103786953546
1,letras/caracter149.png,letras/caracter145.png,58633.9714286,0.327290684439,86390.3571429,0.180782665799,0.248,0.215003746693,,0.330476190476,0.0717757101192,0.174285714286,0.181027324051,,0.251428571429,-0.0238451688504
1,letras/caracter149.png,letras/caracter148.png,52168.6285714,0.332163503113,73013.7857143,0.243893208616,0.259428571429,0.151477710781,,0.335238095238,0.0145055413983,0.149714285714,0.218926759553,,0.207619047619,0.0814734321141
1,letras/caracter149.png,letras/caracter147.png,42693.5571429,0.443154249477,47003.7857143,0.452265539861,0.273142857143,0.172192912434,,0.291428571429,0.0999623115205,0.146285714286,0.305200032644,,0.158095238095,0.272639217376
1,letras/caracter149.png,letras/caracter150.png,44402.7857143,0.465279876999,45889.0714286,0.51096994423,0.238857142857,0.264182252494,,0.269523809524,0.16370111681,0.14,0.35442062475,,0.155238095238,0.351860331162
1,letras/caracter149.png,letras/caracter144.png,21402.5142857,0.658585713944,26753.1428571,0.663493075901,0.169714285714,0.40746313996,,0.214285714286,0.328474465108,0.0891428571429,0.501246286854,,0.114285714286,0.440874333075
1,letras/caracter149.png,letras/caracter143.png,35782.3285714,0.523635631409,50719.5,0.48270022706,0.228,0.241366494599,,0.309523809524,0.0717372953123,0.118857142857,0.376898123829,,0.16380952381,0.224496830011
1,letras/caracter149.png,letras/caracter141.png,58522.5,0.36260161706,84532.5,0.170424633809,0.212,0.309792902783,,0.278095238095,0.122817272198,0.142857142857,0.312999139946,,0.197142857143,0.115549664091
1,letras/caracter149.png,letras/caracter140.png,44588.5714286,0.378562889683,59823.0,0.395481315661,0.293714285714,0.0597623872061,,0.367619047619,-0.0265739219018,0.160571428571,0.194459837739,,0.219047619048,0.121128290212
1,letras/caracter505.png,letras/caracter512.png,65285.1,0.308788103315,77101.0714286,0.260306654875,0.273714285714,0.164640578304,,0.34,0.0641816796018,0.190285714286,0.212056223125,,0.228571428571,0.120826931446
1,letras/caracter505.png,letras/caracter508.png,51574.1142857,0.321828172793,73571.1428571,0.251823812997,0.251428571429,0.204123483093,,0.318095238095,0.1417552109,0.160571428571,0.234159600351,,0.233333333333,0.0539534450901
1,letras/caracter505.png,letras/caracter509.png,55810.0285714,0.331333349664,77472.6428571,0.220795416388,0.262285714286,0.201681138335,,0.333333333333,0.0602707257797,0.165142857143,0.264965806896,,0.224761904762,0.0834722497035
1,letras/caracter505.png,letras/caracter511.png,58596.8142857,0.344794081018,85461.4285714,0.242414254226,0.268,0.211987500472,,0.326666666667,0.0920885077213,0.164571428571,0.293732386462,,0.229523809524,0.128525065394
1,letras/caracter505.png,letras/caracter510.png,66622.7571429,0.303031878061,78215.7857143,0.220383008356,0.284571428571,0.194521733449,,0.32380952381,0.0778729800189,0.176,0.234196438568,,0.212380952381,0.136784769958
1,letras/caracter505.png,letras/caracter506.png,54806.7857143,0.345234088934,74685.8571429,0.248003053889,0.26,0.209404742594,,0.305714285714,0.129253705347,0.151428571429,0.2803581598,,0.201904761905,0.171588252456
1,letras/caracter505.png,letras/caracter499.png,61606.5428571,0.355140953082,75243.2142857,0.271070992115,0.246857142857,0.226260459281,,0.286666666667,0.110024855746,0.165714285714,0.297945651748,,0.195238095238,0.16694745542
1,letras/caracter505.png,letras/caracter503.png,52391.5714286,0.354802580501,81374.1428571,0.198550156571,0.215428571429,0.288562438653,,0.298095238095,0.120118163974,0.133142857143,0.339842700745,,0.2,0.154457779063
1,letras/caracter505.png,letras/caracter500.png,50793.8142857,0.358636565035,77101.0714286,0.241199316371,0.228571428571,0.244142565024,,0.309523809524,0.0864615747124,0.132,0.350017194226,,0.204761904762,0.142211271399
1,letras/caracter505.png,letras/caracter504.png,38011.7571429,0.452538436373,59079.8571429,0.351663179725,0.214285714286,0.296156378109,,0.297142857143,0.121074238723,0.12,0.39045230532,,0.184761904762,0.181022796362
1,letras/caracter505.png,letras/caracter502.png,59042.7,0.345073104986,88062.4285714,0.195823828615,0.228571428571,0.263053716583,,0.298095238095,0.117053346785,0.141142857143,0.33595023908,,0.208571428571,0.144151318443
1,letras/caracter505.png,letras/caracter507.png,46260.6428571,0.40575863991,72456.4285714,0.27825754084,0.228571428571,0.267086232309,,0.320952380952,0.0856124255509,0.145142857143,0.314719157587,,0.226666666667,0.0566600588349
1,letras/caracter505.png,letras/caracter501.png,50385.0857143,0.38314821446,79702.0714286,0.231758950887,0.221714285714,0.274308939412,,0.311428571429,0.0819255147873,0.133142857143,0.353615361035,,0.206666666667,0.117795601315
1,letras/caracter136.png,letras/caracter132.png,62535.4714286,0.332674342304,70598.5714286,0.348404555976,0.336571428571,0.108880859381,,0.353333333333,0.108435213019,0.228,0.135223862991,,0.264761904762,0.125193170248
1,letras/caracter136.png,letras/caracter134.png,50385.0857143,0.39483270197,65396.5714286,0.405118802879,0.289714285714,0.110951145029,,0.334285714286,0.122951662709,0.176571428571,0.197710858263,,0.225714285714,0.155008845345
1,letras/caracter136.png,letras/caracter133.png,58039.4571429,0.349514099002,75986.3571429,0.334444759923,0.289714285714,0.119959125151,,0.342857142857,0.0709110789575,0.191428571429,0.149688974637,,0.249523809524,0.0754191716741
1,letras/caracter136.png,letras/caracter138.png,61086.3428571,0.326268356622,67997.5714286,0.337706451098,0.304571428571,0.125024257421,,0.338095238095,0.0943865352839,0.188571428571,0.226512665452,,0.207619047619,0.215057732676
1,letras/caracter136.png,letras/caracter135.png,71453.1857143,0.253882097305,85089.8571429,0.247620688033,0.32,0.0982568699975,,0.300952380952,0.13719756535,0.212,0.100715760016,,0.225714285714,0.0975175818483
